1.57185,1.57247,1.57123
4.19775,4.5686,4.38837
11.9158,16.2295,18.7363
20,0,0
2.25098,2.12339,1.61415
20,0,0
20,0,0
5.57688,7.28226,7.84767
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
5.99267,5.35087,6.32123
0.490137,0.632764,1.16634
2.42575,2.10839,2.136
4.14767,4.00561,4.67509
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
5.5567,5.62674,6.45447
20,0,0
20,0,0
20,0,0
1.51038,1.51038,1.51038
20,0,0
5.80292,5.25186,6.38258
20,0,0
3.58763,3.37153,3.37153
20,0,0
2.06297,1.83685,1.73852
20,0,0
20,0,0
20,0,0
1.45304,1.45338,1.74357
9.74424,11.9022,13.8774
5.40444,7.25983,12.3774
10.3577,15.9155,22.2894
20,0,0
20,0,0
20,0,0
20,0,0
0.942694,0.943212,0.943212
20,0,0
20,0,0
20,0,0
1.6247,1.60017,1.66888
4.00616,2.81146,2.66707
6.52197,7.69182,9.13954
20,0,0
0.785613,0.785613,0.942694
20,0,0
5.73589,5.22193,5.40634
20,0,0
1.75918,1.78809,1.17966
2.90659,2.91832,2.91363
4.4514,7.3571,10.0363
5.32297,5.28541,5.49005
14.8165,17.6125,24.5652
20,0,0
20,0,0
20,0,0
1.20181,1.41352,1.78152
20,0,0
1.15878,0.744773,0.771185
20,0,0
4.0655,6.45817,8.72144
8.06432,5.97652,7.7007
9.2566,10.6217,13.9337
2.76964,2.81128,2.75745
20,0,0
20,0,0
20,0,0
20,0,0
7.76718,7.91144,7.40157
12.1476,12.7128,13.2697
0.8521,0.851813,0.85124
20,0,0
20,0,0
20,0,0
20,0,0
1.56312,1.66712,1.88331
20,0,0
0.469791,0.470829,0.816397
20,0,0
20,0,0
20,0,0
20,0,0
1.92207,1.23071,1.58576
20,0,0
4.63481,4.51452,4.37143
2.21655,1.87552,1.94103
2.25369,1.38208,1.5
2.12867,2.02161,1.69443
20,0,0
3.07459,2.95441,3.47283
20,0,0
4.74156,4.62785,4.99873
20,0,0
0.496078,0.668049,0.597848
2.52565,2.72395,3.20446
1.51458,1.51458,1.5149
1.60109,1.21955,1.2949
1.71989,2.01653,2.51208
3.6497,3.63952,2.45347
5.87857,2.38485,2.70777
11.9818,18.4572,25.468
1.41421,1.41421,1.41421
20,0,0
20,0,0
20,0,0
20,0,0
3.82707,3.60501,4.11214
1.39999,1.38102,1.44021
20,0,0
3.43324,3.42084,3.41441
20,0,0
20,0,0
5.64463,4.74763,6.48488
20,0,0
20,0,0
20,0,0
20,0,0
6.38235,6.50916,6.05162
0.400195,0.401414,0.401414
20,0,0
20,0,0
20,0,0
20,0,0
2.16506,2.23607,2.27761
3.77492,2.86138,2.58602
20,0,0
20,0,0
20,0,0
1.55624,1.55624,1.58915
0.628894,0.542167,0.833854
2.2591,1.54648,1.84785
11.698,11.8351,12.1264
4.08509,8.74939,11.4317
8.21162,21.2501,39.1115
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
2.92317,2.97762,4.70663
1.16927,2.09235,3.08775
20,0,0
2.45069,2.45248,2.69766
5.96752,5.9631,6.65515
3.32324,3.50112,3.66679
20,0,0
20,0,0
6.77959,7.73095,14.1869
20,0,0
20,0,0
5.85669,7.10496,7.28199
8.14924,7.15577,8.05584
2.04634,2.04634,2.04634
2.09165,2.09118,2.09142
20,0,0
1.97346,1.4517,1.47141
10.961,13.0408,14.7778
1.82137,1.58052,2.03917
1.77713,1.51619,1.5392
20,0,0
1.01934,0.414578,0.414578
3.18091,3.97674,4.28524
20,0,0
20,0,0
20,0,0
20,0,0
2.04634,2.0461,2.0461
20,0,0
1.32693,0.632764,1.16592
2.47665,2.69168,4.25322
20,0,0
13.8215,13.9188,14.8317
4.72857,6.65207,8.90005
20,0,0
20,0,0
20,0,0
20,0,0
1.98628,1.98604,1.98604
1.15329,1.15329,1.1535
3.75923,3.84756,3.69504
20,0,0
4.8282,3.76053,4.03621
20,0,0
5.94054,5.13851,5.57626
20,0,0
2.08627,1.93851,2.62927
2.1181,2.58734,3.63818
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
2.2013,2.0175,2.00536
3.07443,5.8526,5.7837
1.36681,1.89984,3.66092
20,0,0
20,0,0
20,0,0
10.3983,11.2257,15.1613
8.25657,8.36024,8.46581
20,0,0
2.25628,2.36635,2.14695
1.98185,1.95156,1.87864
20,0,0
4.01158,6.15284,5.67874
3.07745,3.73539,3.73539
20,0,0
6.62677,6.8049,8.61684
20,0,0
20,0,0
20,0,0
20,0,0
3.00683,2.63503,4.60044
2.18761,1.49772,1.61294
11.2278,10.6447,11.6196
14.3807,17.0643,26.7188
20,0,0
20,0,0
20,0,0
20,0,0
2.00536,2.20506,1.60413
5.5675,4.8924,4.61507
20,0,0
20,0,0
2.23345,1.34339,3.1153
20,0,0
20,0,0
20,0,0
2.01895,4.15966,7.04062
0.433013,1,1.63936
20,0,0
7.24879,6.77066,6.86348
10.4259,14.6985,14.4241
20,0,0
20,0,0
1.03456,0.655506,0.475986
20,0,0
1.13537,1.17842,1.17925
4.10744,4.10744,4.10744
7.10551,6.36519,9.17133
3.39936,3.39951,3.62487
20,0,0
20,0,0
1.08972,1.08972,1.08972
20,0,0
20,0,0
20,0,0
3.3926,2.52314,4.03948
3.67609,2.87941,2.84975
20,0,0
7.89853,8.30733,7.9131
20,0,0
0.748697,0.594572,1.53093
8.29963,6.34352,5.95901
20,0,0
0.943729,1.63309,1.63309
0.858096,0.51444,1.14947
1.64025,1.91952,1.64367
0.474959,0.474959,0.474959
13.6198,15.0848,15.3652
1.1516,2.88517,2.73861
2.18012,1.92537,2.78774
3.44955,10.1864,16.6814
2.03461,2.05966,2.1433
0.575374,0.572822,0.572822
1.37464,1.37571,1.375
3.3398,3.48574,4.05721
20,0,0
20,0,0
1.11672,1.44495,1.02888
9.16073,9.99726,11.1595
1.59314,1.59283,1.4324
0.866025,0.866025,0.866025
20,0,0
20,0,0
20,0,0
20,0,0
3.07364,7.34541,16.4301
3.41627,1.94027,1.6093
1.66683,1.97247,1.81385
5.2092,6.70748,7.34907
20,0,0
20,0,0
1.11366,0.641196,0.916963
0.705724,0.701561,1.07892
5.93734,7.7793,9.9376
1.59467,1.64025,1.54774
20,0,0
1.40799,3.24955,5.42833
1.66829,1.93624,3.10918
4.01219,9.54615,18.9109
20,0,0
2.0175,1.8456,2.12776
20,0,0
4.3168,4.12914,2.99006
9.83718,7.34701,6.16568
3.76254,2.27418,3.08411
3.57427,4.70808,6.12883
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.24726,0.469791,0.471865
7.60987,8.23205,7.74836
20,0,0
20,0,0
5.11422,4.05432,8.22576
1.64723,1.09196,1.37216
3.30903,3.80006,5.48827
20,0,0
8.35644,8.94558,10.8578
20,0,0
7.91434,11.1671,27.6863
1.86822,3.08173,2.67621
0.645371,0.534457,1.30129
2.28745,3.22436,3.06441
20,0,0
20,0,0
4.67989,2.70236,2.91615
20,0,0
20,0,0
3.58994,3.6042,3.58545
16.2571,25.6304,35.6707
20,0,0
20,0,0
20,0,0
1.11803,1.11803,1.11803
20,0,0
20,0,0
9.71398,12.5794,18.3834
5.89143,5.60692,6.89819
2.07854,2.19708,3.0811
2.54529,2.82151,3.02674
2.85711,2.85728,2.85728
5.79786,5.83664,5.81779
16.9678,23.1037,27.3176
20,0,0
20,0,0
2.44949,3.34477,3.31662
20,0,0
20,0,0
20,0,0
20,0,0
4.46536,4.52532,5.03852
8.91513,8.01829,8.11237
20,0,0
20,0,0
8.55765,7.68763,7.52412
0.433013,0.433013,0.433013
20,0,0
3.26604,1.69961,3.09138
1.65537,1.86351,4.42626
3.72806,5.40995,6.84995
20,0,0
20,0,0
3.89611,3.12047,3.12047
1.52582,1.13235,1.54237
5.9096,11.2846,17.9336
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
2.58602,1.29904,0.866025
20,0,0
1.89263,1.46975,1.9322
20,0,0
20,0,0
20,0,0
4.05733,3.49218,3.40266
9.50164,10.2024,11.6228
2.94746,3.32074,4.56934
20,0,0
0.816098,0.942176,1.24687
20,0,0
20,0,0
20,0,0
2.63354,3.1982,6.32239
6.3499,7.08052,8.2397
20,0,0
20,0,0
0.868278,0.869402,0.868278
20,0,0
1.8551,2,5.87866
2.226,1.36,3.17045
20,0,0
20,0,0
20,0,0
20,0,0
6.36258,9.55325,14.4855
3.7578,4.88361,9.93799
20,0,0
20,0,0
2.28039,1.625,1.78891
20,0,0
20,0,0
20,0,0
4.08551,4.304,3.94456
3.63146,3.27902,3.98532
20,0,0
1.75,1.75,1.75
20,0,0
20,0,0
20,0,0
13.2887,16.5551,18.5961
10.4019,9.63078,14.4247
4.7697,5.69265,11.4544
2.89902,2.89885,2.89885
1.87643,1.20181,1.16362
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
3.76987,2.77017,2.19996
2.25152,3.47705,5.60866
5.91839,6.78578,9.17772
20,0,0
20,0,0
20,0,0
1.57743,1.63817,3.69874
20,0,0
7.75189,25.2405,51.2892
20,0,0
2.67986,2.62025,2.67219
1.57262,2.0146,1.85931
20,0,0
2.00536,2.09025,2.03341
1.16592,1.16467,1.16467
8.16283,7.135,6.03238
20,0,0
5.60491,5.81174,5.10514
3.10226,3.23585,2.98858
20,0,0
20,0,0
20,0,0
1.51361,1.33427,1.87526
1.565,3.66145,4.19205
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.56437,1.84983,2.30001
20,0,0
20,0,0
20,0,0
5.55512,4.63186,5.75433
7.15809,5.70036,4.24977
20,0,0
1.30466,1.08253,2.05182
20,0,0
20,0,0
20,0,0
20,0,0
7.00195,6.48202,6.62036
20,0,0
2.40909,1.98247,1.64679
8.58534,9.30631,10.5967
1.26476,1.26476,1.01982
20,0,0
1.15709,1.15667,1.15709
20,0,0
20,0,0
20,0,0
9.48333,14.0269,22.8302
20,0,0
7.29378,10.4962,17.2357
20,0,0
5.1462,4.04757,4.9914
0.816397,0.816397,0.816696
1.63309,2.05491,2.62463
20,0,0
20,0,0
1.33756,1.512,1.31918
20,0,0
20,0,0
20,0,0
1.70935,1.481,5.35717
4.15684,5.93931,9.28898
8.19847,17.2292,35.5615
4.23331,3.72596,3.91798
1.29885,0.947086,1.06388
20,0,0
20,0,0
20,0,0
0.656994,0.498043,0.498533
20,0,0
4.52338,3.96173,4.55307
20,0,0
4.35127,6.60906,7.29458
20,0,0
20,0,0
20,0,0
1.20018,0,0.632764
20,0,0
8.15589,8.35901,8.79941
9.60794,8.82358,11.1367
20,0,0
20,0,0
20,0,0
7.67835,10.3299,19.8982
20,0,0
20,0,0
11.2226,11.228,11.8106
20,0,0
3.03785,2.75266,2.73576
20,0,0
20,0,0
20,0,0
8.39573,7.32971,11.4245
20,0,0
2.8845,2.87772,3.33776
20,0,0
4.09482,4.29707,4.78401
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
9.19595,9.20979,12.0565
20,0,0
20,0,0
4.31725,2.18169,1.59956
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
14.6007,18.1191,23.3606
1.79735,1.78809,1.85905
1.47737,2.33561,5.09404
3.75878,3.22102,3.44403
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
3.74427,2.77809,2.90827
8.02206,6.94608,6.13169
3.22996,2.99218,2.52139
8.42824,9.52792,15.2387
20,0,0
20,0,0
2.73933,1.52133,2.04586
3.81327,3.71862,3.15548
7.79774,9.94005,12.5939
1.89211,2.22907,2.47645
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
10.4982,13.953,19.5602
20,0,0
20,0,0
0.816696,2.44949,2.05586
10.322,11.1797,13.1948
20,0,0
20,0,0
20,0,0
2.20927,3.17353,4.49446
3.12906,4.35015,5.3281
4.32449,5.45257,11.9194
8.37203,12.1293,19.8494
20,0,0
5.69033,9.16329,10.0686
20,0,0
3.23615,2.36263,2.94613
20,0,0
20,0,0
5.87259,8.56472,14.085
4.94101,6.70121,7.01435
6.73512,2.76346,5.33964
7.29318,4.03452,3.14121
20,0,0
20,0,0
7.31036,7.348,7.19795
8.44305,8.41635,9.43481
6.19318,5.7891,6.15918
6.10192,10.3863,14.0948
4.69863,3.95075,3.18014
20,0,0
10.0891,11.4293,15.3423
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.49151,1.12847,1.76998
1.27322,1.51006,1.66037
20,0,0
5.99006,5.94637,6.3799
20,0,0
20,0,0
20,0,0
5.5458,5.93988,5.51507
4.54685,5.67254,9.2169
20,0,0
1.84004,1.95905,1.83286
6.95156,6.65515,6.39954
1.29188,1.31807,1.5449
0.941657,0.745429,1.06709
20,0,0
1.83977,2.19686,6.7015
3.55976,2.61382,14.2164
5.27339,1.92739,1.93447
3.19561,2.06865,2.06817
2.38198,1.47041,1.86351
5.1017,3.2542,2.2552
1.85405,1.76334,1.11803
1.69817,2.73647,2.10746
3.02125,5.5732,7.58069
20,0,0
20,0,0
1.79844,1.22474,1.33463
4.30207,8.65157,15.5517
20,0,0
20,0,0
1.61777,2.55295,3.44289
1.46709,1.75,2.61531
2.79001,2.37808,4.39393
1.16592,1.08972,1.64694
20,0,0
2.55754,3.85111,3.33527
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.31362,0.754544,0.963696
0.786855,0.797947,1.24844
20,0,0
20,0,0
0.866025,0.707107,1.29904
1.57371,2.57599,1.67297
2.57391,2.32429,4.8734
20,0,0
5.09634,6.31869,13.0983
20,0,0
20,0,0
20,0,0
0.5,1.5,1
2.94928,2.11371,2.93409
20,0,0
1.63936,0.582961,1.43342
6.59145,6.5916,6.59157
20,0,0
2.19663,2.15285,1.57247
0.733543,0.935414,0.609175
20,0,0
20,0,0
20,0,0
20,0,0
10.2731,9.77051,9.94298
20,0,0
1.0246,1.10971,1.87174
0.91643,0,0.457682
2.27632,2.2915,2.2674
1.58976,0.901388,4.019
20,0,0
3.79607,7.10345,20.0953
1.60078,1.82512,2.24392
20,0,0
20,0,0
20,0,0
0.369755,0.382733,0.465615
20,0,0
1.42727,1.45304,6.45659
1.30952,1.30952,1.30952
4.15637,4.53696,10.2091
0.469791,0,0
0.484123,0.484123,0.866025
20,0,0
4.45584,3.39145,3.0417
0.433013,1.65831,0.5
20,0,0
4.36472,3.60216,3.62284
20,0,0
0.734209,0.734209,0.734209
20,0,0
20,0,0
0.966227,0.582961,1.11629
20,0,0
2.09328,1.56125,1.84296
20,0,0
0.788095,0.788095,1.3214
1.53284,1.53284,1.53268
3.95581,4.32494,9.52525
1.44123,1.53603,1.45237
1.11014,0.794267,0.794267
6.96777,6.62728,6.63097
20,0,0
20,0,0
20,0,0
20,0,0
4.14496,5.73435,12.8736
20,0,0
20,0,0
20,0,0
20,0,0
2.614,3.46988,3.89348
3.0078,2.40036,1.61051
20,0,0
0.408647,1.25623,1.34084
20,0,0
20,0,0
20,0,0
20,0,0
1.34665,1.0388,0.967237
20,0,0
0,0,0.499022
0.599479,0.598664,0.598664
2.30107,3.62163,5.46169
20,0,0
0.471865,0.47393,0.47393
20,0,0
20,0,0
7.0234,14.859,28.8779
20,0,0
20,0,0
20,0,0
4.27726,4.71409,5.84751
20,0,0
20,0,0
20,0,0
20,0,0
1.81949,2.02475,3.73643
20,0,0
20,0,0
20,0,0
0.909477,0.636611,0.636611
20,0,0
20,0,0
1.24687,0.471865,0.471865
1.79518,1.47538,0.933062
20,0,0
20,0,0
1.13709,1.50909,0.936979
1.83126,1.95706,2.00012
20,0,0
20,0,0
2.5564,0.927025,0.655506
20,0,0
20,0,0
2.75178,3.10934,7.61077
20,0,0
20,0,0
20,0,0
3.1395,1.39824,2.16754
20,0,0
20,0,0
20,0,0
2.2565,3.98238,11.0894
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.10131,0.839689,0.759381
4.8513,6.4163,6.53256
1.62199,0.705724,0.948632
20,0,0
20,0,0
1.88539,2.92684,7.12788
1.64679,1.481,1.39544
2.72539,2.75975,2.99446
20,0,0
20,0,0
20,0,0
2.94348,5.04772,10.4401
20,0,0
20,0,0
1.60322,1.37713,1.9143
20,0,0
20,0,0
20,0,0
1.92917,0.987223,0.993632
20,0,0
20,0,0
20,0,0
4.13706,6.23576,5.95503
20,0,0
20,0,0
1.12152,1.61203,2.4462
3.96124,4.80742,10.0661
1.22315,0.925443,0.829745
20,0,0
20,0,0
20,0,0
6.67434,5.71123,6.76705
20,0,0
20,0,0
4.11481,4.41079,4.96118
20,0,0
3.00504,2.28574,3.39922
2.32114,1.08478,0.922537
1.71363,1.01502,1.56094
1.88124,1.36466,1.69443
20,0,0
20,0,0
20,0,0
1.08972,0.721462,0.986233
2.37006,2.56726,2.63262
20,0,0
20,0,0
3.48686,6.17589,9.0653
1.28619,1.61354,1.8763
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.49821,1.49805,2.07324
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.61777,2.54357,5.49538
0.805256,0.920152,1.90804
2.36759,1.9685,2.39547
20,0,0
20,0,0
20,0,0
0.461401,0.463512,0.462985
20,0,0
2.80755,2.21512,4.32996
0.433013,0.433013,1.08972
1.59038,1.75918,1.56889
20,0,0
0.603538,0.77245,1.6533
2.90743,2.34562,3.308
20,0,0
3.65799,2.82739,2.90894
2.11763,1.21192,0.984251
3.63038,2.03893,1.34792
20,0,0
0.433013,0.433013,0.433013
20,0,0
0.959126,0,2.39578
20,0,0
1.85773,1.80548,2.1533
0.690335,0.635843,1.01719
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
0.793036,0.957597,0.957342
20,0,0
20,0,0
0.707107,0.829156,0.5
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
3.04331,1.47041,1.48215
20,0,0
0.555512,1.1875,1.18132
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.77191,1.16969,2.63743
1.88254,1.24922,1.78508
3.47985,1.60322,1.62515
3.02173,2.09118,2.88034
20,0,0
20,0,0
2.66927,2.66927,2.66927
2.12799,1.63817,3.9852
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
0.816696,0.816696,0.942176
6.1641,2.30277,1.80913
1.45807,1.93346,2.40645
20,0,0
5.45033,4.75842,2.86411
4.78278,3.4227,4.42604
5.08464,4.46689,6.37255
20,0,0
2.40442,1.19896,1.96005
20,0,0
20,0,0
0.470829,0.47393,0.47393
20,0,0
20,0,0
20,0,0
7.21635,4.33486,3.90462
11.531,9.25422,8.32705
1.66654,1.45237,1.93649
20,0,0
4.89728,6.50541,5.37718
0.860936,0.949918,1.43614
1.2319,1.70535,2.46142
5.68011,3.40439,2.96068
3.2527,3.58109,1.70706
20,0,0
1.43614,1.40937,3.29476
20,0,0
20,0,0
2.00974,3.11812,0
20,0,0
17.4205,22.8746,23.8401
20,0,0
3.75247,3.8644,5.88828
2.99299,5.10093,7.3873
1.69788,1.99658,2.38341
1.38596,1.58484,2.22468
20,0,0
3.58409,1.78152,3.21496
6.43492,7.54052,1.15583
4.0173,4.72216,9.56138
20,0,0
3.82375,6.20641,13.0321
12.2312,21.3113,32.3954
20,0,0
6.53805,7.2648,5.84233
20,0,0
7.00579,6.13265,6.92482
0.490137,0.48914,0.490137
20,0,0
2.59243,0.953509,0.941139
20,0,0
20,0,0
20,0,0
20,0,0
7.70678,6.35267,8.76661
20,0,0
20,0,0
5.60796,4.14978,6.1183
4.53394,4.53663,4.52348
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
3.78564,4.07294,7.48592
2.84615,4.39204,6.73102
4.90167,1.92156,3.66552
20,0,0
2.66982,4.90973,6.13766
0.825024,0.585885,2.57992
20,0,0
1.91494,1.76182,1.45724
20,0,0
20,0,0
1.65537,1.52902,2.87024
20,0,0
2.72968,4.71885,6.55222
20,0,0
1.48462,0.97478,1.66492
20,0,0
3.45351,3.89511,4.2361
2.00098,4.20286,9.14649
0.471347,0.470829,0.470829
0.71807,1.13966,0.481595
1.35316,0.825615,0.767059
20,0,0
20,0,0
20,0,0
20,0,0
1.21835,1.36788,3.72282
20,0,0
20,0,0
20,0,0
0.632764,0.632764,0.632378
20,0,0
20,0,0
2.09375,2.72019,3.45902
1.31584,1.1916,1.19651
2.28146,1.99315,4.28148
0.470829,0.470829,0.471606
4.85915,4.58673,5.46982
0.817891,0.817294,0.817592
20,0,0
20,0,0
6.04096,4.97091,5.16278
1.94178,1.48889,2.53414
20,0,0
20,0,0
20,0,0
0.829156,0.433013,0.433013
4.72712,6.50458,9.36625
20,0,0
1.42248,1.88811,2.7802
20,0,0
20,0,0
1.92029,1.92029,1.92029
20,0,0
1.61747,1.78864,2.46112
1.99389,1.39929,1.32435
2.78336,2.4796,5.92136
20,0,0
0.5,0.559017,0.75
20,0,0
0.707107,0.707107,0.707107
0.734209,0.734209,0.75
2.28788,1.83286,0.927025
20,0,0
1.4436,0.890488,0.890625
20,0,0
20,0,0
3.81186,5.56031,8.05471
20,0,0
3.33381,5.81149,9.14691
20,0,0
2.22885,2.13303,1.6896
1.97865,1.10552,0.810996
20,0,0
5.24144,6.16267,8.89078
3.06234,1.869,2.79596
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
18.038,18.4567,20.2307
20,0,0
20,0,0
20,0,0
20,0,0
1.48758,1.13494,1.48635
20,0,0
20,0,0
20,0,0
20,0,0
1.63996,1.15053,1.60877
1.29452,1.29452,1.29433
0.600293,0.582542,0.891995
1.07665,1.12196,1.05072
20,0,0
0.356305,0.356989,0.547767
0.433013,0.433013,0.433013
20,0,0
0.943729,0.949918,0.883883
1.94329,1.65537,2.07371
0.745429,0.745756,0.745265
2.0418,2.02209,2.33409
0.972272,0.514914,0.515388
2.96414,2.89328,3.12391
20,0,0
20,0,0
20,0,0
20,0,0
1.03597,0.73951,0.993878
20,0,0
20,0,0
1.6502,1.23606,1.51409
20,0,0
1.84904,1.45203,1.76473
6.00269,5.42293,5.59165
20,0,0
5.05323,4.96737,5.59443
0.433013,0.433013,0.433013
20,0,0
3.683,3.83587,4.14024
20,0,0
5.13946,6.5308,6.71884
1.19242,0.522913,1.19232
1.01958,0.610776,0.815499
20,0,0
20,0,0
20,0,0
20,0,0
0.363092,1.22075,1.21675
0.632378,0.632378,0.564233
20,0,0
0.5,0.5,0.5
20,0,0
20,0,0
2.75656,2.62156,3.34747
1.20018,0.909209,1.26166
20,0,0
1.33865,0.764508,1.36984
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
1.53841,0.838525,1.17614
20,0,0
4.72687,4.61025,5.02251
0.866025,0.866025,0.866025
2.41759,2.0022,1.91978
20,0,0
20,0,0
20,0,0
2.14478,2.5115,1.85997
